word,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009
isoscalar,23,0,7,0,0,15,15,7,0,15,23,53,23,46,46,38,46,38,30,30,46,53,69,23,46,15,30,46,30,15,46,46,30,61,76,100,38,38,46,69,38,46,30,7,30
isospin,0,10,25,32,32,25,47,37,47,35,27,32,22,45,37,27,42,22,45,30,22,27,40,35,27,32,37,25,57,25,60,37,37,27,42,35,47,47,57,57,85,52,100,85,77
isotope,16,19,38,19,35,9,16,12,6,22,22,22,22,22,3,9,9,6,19,19,0,19,38,35,16,48,74,41,41,80,70,54,41,67,100,67,80,58,38,80,87,67,67,64,64
isotopes,3,31,68,65,43,100,56,34,50,28,43,15,37,15,37,40,21,50,3,15,18,0,25,40,25,28,21,6,34,18,65,62,15,65,46,21,15,9,40,59,25,40,71,75,93
isotopic,7,35,14,42,7,14,7,28,14,14,35,28,14,28,42,7,0,0,28,14,14,7,7,50,28,42,50,71,42,35,57,57,100,50,85,64,28,78,50,50,28,64,50,64,28
isotropic,0,2,0,10,2,15,17,17,15,17,17,28,10,10,13,15,17,17,15,30,32,45,13,43,32,30,30,45,56,65,50,54,58,50,54,63,80,91,76,100,89,76,73,89,69
isovector,0,8,16,8,16,16,8,33,8,8,8,0,8,33,16,25,50,75,66,83,75,83,100,41,50,50,58,41,16,41,33,41,50,58,41,50,33,50,66,25,33,66,16,25,66
itinerant,0,3,11,14,29,11,7,18,7,14,11,29,44,22,14,29,3,29,18,14,25,33,14,18,33,25,11,22,29,48,37,62,25,59,55,51,55,66,81,74,88,88,81,100,88
its,4,0,11,9,13,6,3,8,16,9,14,10,11,5,10,9,18,10,20,15,24,22,27,24,30,28,23,31,40,42,50,36,47,52,40,51,52,60,50,77,76,64,88,100,77
iv,0,35,29,35,23,41,64,47,58,35,41,52,76,17,52,35,52,23,17,5,64,58,29,47,82,41,52,47,70,29,47,35,52,17,29,17,35,41,100,35,23,82,35,47,52
j,0,7,11,2,7,9,9,6,5,9,20,21,23,7,7,11,12,20,17,10,22,13,17,17,20,70,66,86,64,69,89,86,95,77,73,72,61,87,69,97,95,92,91,100,79
jahn,13,0,18,18,36,54,50,50,68,90,40,31,63,45,36,31,31,22,27,9,31,9,13,40,13,13,36,27,18,18,36,81,40,81,86,90,77,86,100,95,90,95,86,72,54
jaynes,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,5,11,27,38,33,100,77,77,83,50,38,55,11,22,22,33,0,27,5,16,0,16,16,44
jellium,0,0,0,0,0,0,0,0,20,0,20,30,0,20,60,30,0,0,20,70,50,50,50,90,70,70,40,100,40,80,50,70,50,40,60,50,50,20,40,40,20,40,30,50,30
jet,0,1,0,1,1,1,0,0,3,1,3,3,5,9,29,19,11,11,7,9,15,7,13,15,25,23,29,27,35,23,15,31,35,43,39,29,29,49,31,43,52,60,60,100,98
jets,0,0,0,0,0,0,0,0,0,0,0,0,19,23,42,53,26,30,19,23,23,34,23,11,30,42,15,26,23,38,19,26,30,34,46,42,30,50,42,65,53,69,69,84,100
jona,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10,10,10,5,10,20,10,20,30,40,40,45,15,15,35,30,25,40,20,25,40,25,40,95,100
jones,0,0,14,0,7,35,0,0,21,7,7,7,7,21,7,28,21,21,28,57,35,50,78,92,100,28,28,42,28,50,92,78,57,35,57,64,42,28,92,57,85,78,42,57,64
josephson,5,2,2,7,7,9,2,10,6,5,6,4,7,4,0,5,9,13,14,20,28,21,29,36,29,50,44,38,55,75,71,81,85,74,76,87,81,88,80,72,83,76,99,89,100
jump,0,0,0,7,0,15,15,15,15,15,0,15,7,0,7,15,0,0,0,38,30,15,38,69,76,53,0,61,53,15,23,23,46,23,15,23,61,23,30,92,76,76,92,46,100
jumps,0,0,0,0,0,8,0,8,8,0,0,0,8,0,8,8,0,8,0,16,33,50,58,33,25,33,16,66,25,33,33,50,50,83,50,33,58,100,83,33,50,58,58,66,83
junction,3,0,0,1,1,3,3,6,1,4,0,6,4,3,0,9,4,8,11,13,24,22,19,27,29,40,55,31,52,81,52,80,70,50,55,55,68,59,73,54,90,100,96,98,90
junctions,5,3,0,4,4,8,6,5,0,3,3,2,3,7,1,4,6,7,4,16,13,9,12,19,14,29,32,21,27,28,33,40,41,43,55,71,44,59,54,55,72,88,95,100,96
k,24,41,52,76,73,38,70,59,67,47,22,19,27,25,11,18,0,5,8,8,20,13,29,32,46,38,33,37,47,25,35,35,27,36,29,28,44,47,50,65,78,100,88,95,81
kaluza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,50,100,50,40,13,9,4,13,18,4,22,22,0,9,18,36,81,27,50,45,27,54,45,59,77,68
kaon,5,0,11,66,50,44,27,22,33,33,5,0,5,33,5,33,16,11,11,27,44,27,11,33,72,77,50,44,33,44,61,72,50,61,100,100,66,66,61,100,55,77,66,83,55
kbr,58,33,58,50,100,41,16,41,33,41,0,33,16,33,50,16,8,41,25,25,66,75,33,41,75,41,41,16,33,25,25,50,16,0,8,8,8,8,0,0,16,25,8,16,0
kcl,56,69,73,65,100,86,91,78,52,52,30,30,39,21,30,34,30,26,43,8,43,47,34,26,21,17,34,13,13,0,13,21,4,4,8,26,0,4,13,13,4,4,4,13,8
kerr,2,2,2,4,2,4,6,6,13,16,13,6,6,4,6,4,4,0,0,2,13,2,13,11,16,30,27,39,37,37,60,37,46,53,44,72,62,60,79,65,97,100,100,90,83
kev,57,53,42,42,69,34,65,96,65,53,100,69,42,23,19,23,34,42,3,7,76,26,61,42,65,19,69,88,88,80,46,61,38,15,42,23,11,38,0,53,50,42,34,42,23
kicked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,16,16,16,27,38,16,11,50,38,11,22,22,33,66,33,50,50,94,66,100,38,61,44
kinematic,0,16,91,100,83,41,75,16,16,0,16,0,16,8,0,16,16,16,8,0,0,0,16,0,8,25,16,33,0,16,41,16,8,16,33,33,41,33,25,33,83,41,41,58,75
kinetic,4,6,8,4,1,1,4,8,9,0,13,10,16,9,6,5,12,17,8,17,38,27,24,28,35,39,45,47,49,65,53,84,63,71,80,65,87,91,53,87,100,71,82,94,58
kinetics,1,1,5,5,2,5,4,2,7,7,5,0,5,5,5,12,8,15,31,25,35,35,38,45,32,51,52,67,65,78,90,100,84,80,77,74,65,60,80,67,68,84,64,70,68
kink,11,0,0,0,0,0,5,0,0,0,17,11,11,17,17,41,0,11,29,41,17,11,35,29,47,23,47,64,58,47,100,47,64,35,58,41,64,100,52,47,52,29,64,70,70
kinks,0,0,0,9,0,0,9,0,9,0,0,0,0,9,36,9,9,18,18,45,45,45,0,27,27,72,18,63,54,36,54,36,45,81,45,100,81,63,36,36,54,72,18,100,81
klein,0,0,0,4,4,0,8,4,4,0,4,4,4,8,20,4,8,4,20,56,96,52,52,28,12,8,32,24,16,32,28,8,24,24,48,76,40,60,48,56,88,52,68,100,92
knight,50,75,41,100,66,75,75,25,50,8,33,25,0,33,16,16,0,33,58,41,16,33,16,16,50,16,16,33,25,16,25,58,0,25,0,16,25,25,8,16,25,25,16,0,8
kohn,11,0,17,0,0,11,11,23,17,17,5,17,5,0,11,0,11,5,23,29,47,11,23,23,64,41,52,47,41,41,58,35,88,64,52,17,58,35,23,52,41,70,76,82,100
kondo,1,0,4,6,10,13,12,10,7,10,7,3,6,4,4,6,5,8,6,10,9,10,21,19,14,9,14,35,19,43,55,52,58,50,51,68,68,91,67,59,93,84,100,88,79
kosterlitz,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,50,10,30,10,70,50,0,30,40,80,60,60,100,90,80,80,30,30,60,10,50,60,40,20,40,70,50,70,80
kr,3,0,26,10,16,20,23,30,40,43,50,60,20,76,43,50,46,53,40,53,33,53,73,30,43,63,40,33,66,66,100,46,50,16,30,43,50,50,60,26,53,53,46,33,30
kramers,0,11,55,11,0,11,22,11,11,33,0,0,33,0,0,11,11,0,33,22,22,11,11,44,55,88,22,66,55,33,44,44,33,11,88,33,66,44,33,66,66,100,77,44,66
krypton,17,23,35,58,47,29,47,52,94,23,52,52,41,17,35,88,23,35,70,41,64,100,76,94,58,58,47,41,58,47,11,41,35,58,0,47,29,47,29,17,47,23,23,5,23
l,6,11,0,39,36,29,57,40,42,52,33,14,26,19,16,26,26,25,28,32,32,30,29,51,52,52,72,60,72,76,92,72,59,63,80,82,100,95,71,55,50,50,72,91,77
la,0,1,1,3,0,3,2,2,2,2,2,3,2,3,5,1,1,4,4,3,5,3,68,46,45,33,32,32,45,43,38,60,50,63,93,100,89,80,81,76,90,86,80,79,67
laboratory,18,6,12,6,18,12,6,6,6,18,12,0,18,18,0,12,6,12,6,6,31,18,18,12,31,18,0,12,25,12,37,0,12,12,25,18,6,18,31,68,43,62,75,68,100
ladder,0,2,4,6,8,2,6,8,6,4,6,4,0,2,2,2,0,0,0,2,4,2,8,4,6,19,17,8,10,25,19,46,38,93,100,59,63,68,63,40,57,63,51,53,31
ladders,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,3,7,10,35,35,53,67,75,60,71,100,64,32,42,57,42,46,25,25
lagrangian,0,8,4,16,32,40,32,36,24,16,28,32,20,20,8,24,8,44,24,36,60,20,40,12,64,24,12,36,20,48,48,52,60,44,56,48,40,84,40,80,68,44,44,80,100
lamb,9,18,18,36,36,27,72,63,27,36,54,9,0,54,0,18,27,9,27,90,36,36,54,27,27,27,72,81,63,63,72,90,45,54,45,45,100,18,27,36,72,9,54,36,72
lamellar,0,0,7,0,0,7,0,15,0,0,0,0,0,15,7,7,7,7,15,7,0,7,23,61,53,46,53,61,76,23,84,23,100,69,61,69,100,76,53,53,38,76,30,38,30
lamno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,53,46,46,100,86,100,93,26,53,33,66,60,100,60
landau,1,6,10,3,3,3,7,2,6,6,20,10,2,8,0,6,6,11,8,20,17,32,25,31,33,33,47,43,57,48,52,68,80,76,51,73,68,100,60,66,75,91,86,93,83
landscape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,3,7,0,7,28,25,39,21,14,35,42,42,67,100,92,100,67
langevin,0,4,9,0,9,4,4,0,0,0,9,0,0,0,0,0,9,14,14,19,28,61,38,33,42,38,38,52,52,28,52,28,33,23,52,61,95,66,38,47,85,52,100,90,66
langmuir,0,0,0,0,0,0,0,0,6,13,6,13,0,13,6,13,33,13,13,13,20,13,20,60,40,46,53,53,86,73,93,73,86,80,93,60,40,46,53,100,33,33,53,46,46
lanthanum,33,100,55,33,33,22,33,22,22,44,88,11,0,22,33,33,66,55,22,55,22,11,33,44,44,55,22,22,77,0,33,33,66,55,55,11,55,22,22,55,66,44,33,55,22
large,0,4,0,4,3,5,8,3,5,10,9,15,15,15,17,15,16,10,20,16,20,20,22,27,27,30,27,32,37,52,49,51,39,54,72,65,75,91,77,88,72,81,79,100,95
laser,0,2,0,0,2,2,2,10,6,6,9,15,17,21,16,12,28,29,26,29,28,42,47,47,50,49,53,53,63,77,63,60,63,63,73,70,78,84,67,85,82,96,88,100,95
lasers,0,5,1,1,5,13,10,3,1,8,0,1,5,3,6,11,16,11,6,20,20,16,16,20,40,55,48,68,56,68,53,51,60,51,56,63,66,100,56,76,56,83,80,80,83
lasing,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,12,0,18,31,31,43,75,56,100,87,37,18,50,56,6,43,50,50,50,93,81,62,50
lasinio,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10,10,10,5,10,20,10,20,30,40,35,45,15,15,35,30,25,35,20,25,40,25,40,95,100
late,0,0,0,0,7,0,0,0,7,0,0,0,0,7,7,0,7,7,7,0,7,14,7,28,21,35,28,28,21,42,50,21,21,64,71,28,64,28,71,92,42,78,64,100,28
lateral,0,0,0,0,3,3,3,0,0,0,0,6,3,6,0,3,3,3,12,12,3,9,0,12,19,29,29,38,54,41,90,45,58,67,38,32,61,74,51,61,70,96,83,87,100
lattice,0,2,4,8,3,4,7,4,8,6,6,5,3,7,6,7,14,10,15,15,18,24,22,35,29,32,31,35,43,44,45,47,52,45,42,52,48,60,66,67,82,91,76,100,93
lattices,2,3,7,3,2,6,0,3,3,2,0,0,1,5,2,4,5,5,10,4,7,11,15,12,17,15,20,25,28,33,34,35,46,44,45,33,33,58,47,73,75,100,81,96,94
law,0,10,4,5,2,8,11,12,7,7,4,2,5,8,14,5,10,17,11,8,20,24,11,35,32,28,30,40,52,45,22,48,48,51,48,55,77,45,62,74,100,72,85,85,81
laws,0,24,6,6,10,0,6,10,27,13,10,3,10,17,3,10,13,10,13,6,27,10,10,24,37,10,17,31,10,58,55,62,65,48,44,44,62,100,55,41,72,31,34,68,48
layer,1,0,3,1,3,4,6,9,14,14,11,15,13,18,15,22,17,20,28,19,23,28,34,45,61,51,50,68,88,96,92,81,76,82,80,94,72,73,93,71,82,79,76,100,82
layered,0,0,0,2,0,1,3,3,6,8,7,6,14,1,3,11,7,12,14,14,17,19,20,23,41,35,51,56,66,41,74,76,64,67,65,100,74,85,66,78,71,89,76,87,69
layers,1,1,6,0,4,4,4,7,3,18,12,25,22,21,28,21,33,22,28,22,28,42,34,40,43,69,63,69,95,63,62,63,69,78,63,83,84,80,68,83,84,66,72,84,100
lead,89,100,63,78,52,68,63,47,73,42,15,63,31,10,0,15,26,21,31,5,15,10,5,26,68,31,57,36,52,15,68,36,26,26,47,10,36,52,42,78,47,15,57,36,52
leading,0,1,5,5,11,7,3,9,9,11,3,3,5,13,7,9,9,15,5,5,11,17,15,11,5,9,11,17,21,38,38,51,36,61,38,32,48,80,63,61,69,73,67,100,100
learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,13,13,26,46,53,46,13,80,93,86,86,46,80,100,80,53,33,60,60,80,46,60
lee,35,42,28,35,28,14,28,28,21,14,7,0,0,7,42,7,14,21,28,7,28,28,7,21,14,21,7,0,14,21,7,21,21,35,35,28,14,28,21,14,14,35,21,100,64
left,0,3,3,0,6,0,0,6,6,6,15,3,18,21,0,9,6,21,25,34,21,15,15,6,37,25,9,50,25,15,40,28,31,37,34,31,15,84,68,84,100,59,68,81,71
leg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6,12,12,31,62,93,68,100,93,62,31,81,50,93,43,62
length,4,3,1,6,3,4,7,1,6,19,9,3,3,4,7,0,7,11,15,11,25,34,30,25,26,22,28,52,46,66,65,47,60,55,58,52,50,95,44,80,100,82,77,77,84
lengths,7,57,57,64,64,35,14,42,7,21,14,14,21,21,0,28,14,14,21,35,28,42,35,35,21,50,21,42,50,100,57,71,78,92,85,42,64,57,100,35,64,28,50,71,92
lennard,0,0,15,0,7,23,0,0,23,7,7,7,7,23,7,30,23,23,30,61,38,53,84,100,100,30,30,46,30,46,100,76,61,38,61,61,46,30,92,53,84,84,46,61,53
lensing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,13,9,31,9,45,18,54,86,59,77,86,72,95,100
leptogenesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,4,20,33,29,37,41,100,50,75,79,58,25
lepton,0,1,3,0,7,26,22,19,19,22,22,56,43,31,21,33,38,26,21,36,24,7,24,19,38,49,14,29,36,31,29,35,26,49,52,64,92,89,66,66,89,70,54,80,100
leptonic,70,50,50,100,30,60,30,30,40,50,40,60,30,0,20,10,40,10,40,30,30,10,40,0,0,30,20,20,70,60,70,20,20,40,50,90,20,70,40,90,60,80,90,90,60
leptons,0,5,16,33,27,11,11,22,22,50,66,61,100,55,27,38,38,77,44,38,72,50,61,44,22,55,11,33,38,33,22,27,22,22,27,22,44,27,27,16,22,22,11,72,33
lett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,5,8,12,5,3,8,7,9,44,42,44,40,32,69,60,71,82,89,100,96,88
level,2,0,6,3,14,7,13,14,2,9,10,14,15,12,6,16,22,14,31,24,31,27,39,43,63,68,71,59,80,72,73,70,78,82,77,67,64,65,61,66,100,88,85,86,67
levels,36,12,72,39,66,90,84,100,60,45,75,90,42,75,57,3,18,39,21,33,21,54,57,90,84,48,42,63,66,33,54,39,54,57,39,63,21,15,0,33,3,3,36,21,39
lhc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,12,12,15,16,11,22,8,21,22,30,38,87,100
li,0,6,12,5,10,3,30,15,29,51,36,23,24,8,24,25,7,23,6,39,48,20,23,40,26,42,37,32,46,55,42,68,50,35,50,50,29,42,32,47,72,50,46,100,50
lif,30,10,40,40,40,50,20,80,40,50,40,40,60,50,40,10,40,50,30,60,30,60,20,70,0,10,10,40,10,0,60,20,30,50,90,60,50,70,100,60,30,0,30,40,10
life,10,10,10,30,70,50,80,70,0,40,30,30,40,30,30,50,20,10,30,20,10,40,0,20,30,40,0,10,50,20,20,40,10,70,20,50,20,40,40,40,30,100,20,80,90
lifetime,2,20,5,20,15,20,25,15,12,46,17,12,0,15,2,2,15,23,12,7,20,15,35,20,23,35,48,33,69,35,61,76,58,66,79,71,56,61,53,35,84,38,100,84,51
lifetimes,17,17,30,39,69,39,56,26,56,30,43,82,39,26,4,43,13,26,13,8,0,17,8,52,39,13,34,30,86,91,65,30,34,78,78,30,60,86,39,52,100,52,65,60,69
lifshitz,0,6,0,0,0,0,0,0,3,0,3,0,20,20,6,10,6,3,6,13,13,13,3,6,10,6,13,3,24,3,13,10,13,10,13,44,6,13,24,3,13,27,24,55,100
light,0,0,4,8,9,9,8,15,14,7,11,7,8,6,9,8,10,13,12,15,19,20,28,32,31,32,26,38,38,47,54,50,54,51,61,59,56,73,65,72,81,84,82,91,100
like,3,0,1,1,7,6,1,6,1,3,3,6,19,4,6,6,14,11,15,7,21,19,26,31,42,35,38,41,50,37,40,38,46,50,51,57,68,82,64,64,79,78,96,100,73
limit,0,0,17,16,12,18,12,26,24,20,25,19,22,12,16,22,29,27,35,28,44,36,44,39,31,44,45,45,50,53,53,52,38,61,59,64,63,65,66,100,76,80,84,96,78
limitations,0,0,0,10,10,10,0,30,10,20,10,10,20,40,10,30,70,20,20,30,50,10,0,20,10,40,30,10,40,50,10,40,10,10,30,50,50,30,70,90,100,70,50,100,20
limited,3,6,6,18,15,9,12,15,6,12,12,9,0,6,9,9,9,6,42,30,66,57,48,63,100,75,96,96,57,63,60,48,57,54,51,48,84,57,54,69,66,60,42,63,54
limiting,0,10,20,10,30,10,50,90,40,10,10,0,10,10,10,20,20,10,20,10,0,20,0,40,50,40,40,70,10,50,20,90,30,30,40,50,40,70,60,100,40,30,50,50,40
limits,0,2,6,6,2,8,10,12,16,4,2,12,10,18,16,14,18,28,32,20,40,40,63,51,59,53,34,30,48,53,48,38,55,40,61,53,57,69,63,89,100,65,89,77,81
line,4,1,0,13,26,16,25,17,19,11,25,27,24,13,29,22,19,31,23,43,25,69,30,39,61,41,86,61,100,98,87,81,76,63,87,61,81,74,62,52,80,52,52,65,61
linear,2,0,0,5,6,7,3,11,10,9,10,16,16,15,6,10,5,10,10,23,21,16,24,27,33,37,30,45,45,51,59,57,63,51,42,55,62,78,71,69,94,100,87,98,66
linearized,0,10,10,0,10,0,20,20,0,10,0,20,40,20,20,30,70,10,20,20,40,60,40,40,40,50,90,60,80,100,40,50,30,30,20,30,70,60,40,50,70,30,70,20,10
linearly,16,0,0,8,8,66,41,8,16,25,0,8,16,16,25,8,16,41,33,25,16,8,8,16,0,16,58,25,58,25,58,25,50,66,58,41,50,41,33,41,50,83,100,50,91
lines,0,37,18,22,44,33,37,25,18,7,0,40,0,25,18,11,29,7,40,14,33,22,48,48,29,37,48,37,62,55,96,100,48,51,37,48,29,81,29,62,51,55,29,77,55
linewidth,26,13,46,0,46,26,13,80,53,20,33,53,46,46,6,33,60,73,20,40,40,53,66,33,80,60,73,73,100,46,80,100,66,46,73,100,33,53,60,53,40,46,46,100,46
linewidths,36,9,9,36,27,36,18,45,18,27,36,9,9,18,72,54,27,18,9,27,36,100,27,36,0,63,18,45,45,90,27,90,36,72,54,9,54,36,9,27,27,27,27,27,54
lipid,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,7,0,0,7,0,14,28,7,42,21,28,28,35,50,35,57,64,78,14,42,64,64,78,92,78,78,85,100
liquid,0,2,3,6,16,15,12,13,15,15,11,9,8,9,9,12,11,17,16,23,18,24,23,26,30,39,32,51,59,52,59,67,63,72,79,76,82,80,85,83,97,100,82,73,73
liquids,0,16,26,45,18,20,33,20,0,9,9,9,11,15,7,7,13,7,9,7,28,50,24,7,28,58,35,66,41,56,67,90,58,75,79,90,86,92,100,75,96,86,98,73,81
lithium,44,24,0,32,68,24,4,16,32,12,16,36,48,36,8,12,56,12,8,44,32,52,12,8,32,28,40,44,36,44,92,80,88,52,68,92,48,100,60,84,52,60,56,48,76
lived,5,16,16,16,11,5,0,11,11,11,33,27,5,22,22,11,5,16,27,5,16,22,27,33,16,27,22,27,44,27,33,38,61,55,77,38,22,33,55,44,100,66,94,83,94
lo,0,0,0,0,30,23,23,23,0,7,0,7,0,23,23,15,23,15,7,0,30,46,69,69,61,69,46,100,38,53,69,46,69,69,84,69,46,38,30,15,30,38,30,23,38
local,0,0,3,2,1,10,3,4,3,3,8,5,6,6,8,13,10,9,20,19,26,31,33,35,41,30,39,46,36,59,40,60,52,50,56,82,66,67,77,75,85,100,89,88,82
localization,0,0,0,0,1,4,3,5,4,5,7,5,6,3,6,18,25,29,30,30,46,46,55,53,51,54,48,60,66,63,74,90,60,62,74,80,77,72,62,93,73,74,79,75,100
localized,0,7,14,18,8,13,14,11,2,27,15,13,0,0,5,5,5,18,0,27,10,30,23,30,31,42,56,44,69,60,59,55,71,82,52,79,76,89,62,72,85,100,79,81,97
locked,0,0,5,0,5,5,0,5,0,0,0,5,0,5,5,10,0,5,0,5,10,0,5,0,15,20,5,5,40,10,15,35,15,15,35,30,70,55,60,85,80,70,45,100,60
locking,0,5,0,0,0,5,5,5,5,0,0,5,5,0,0,29,5,5,11,11,29,41,41,52,35,58,29,35,29,47,52,58,88,52,70,35,70,88,35,64,76,100,82,70,82
logarithmic,11,11,5,11,0,5,5,5,5,11,17,5,5,5,23,11,11,11,47,29,29,17,47,17,29,17,17,29,76,23,47,17,70,41,70,47,52,47,70,52,100,70,29,29,35
long,9,0,9,7,5,5,7,8,2,4,5,8,6,3,9,13,7,6,23,22,23,20,27,37,29,39,40,52,59,54,58,52,64,60,61,76,64,81,73,79,100,92,88,86,91
longitudinal,23,15,21,18,10,18,44,31,26,15,10,13,13,2,0,5,7,26,47,18,26,15,28,28,31,26,28,50,34,86,50,60,76,57,55,42,63,65,63,57,57,100,60,81,68
loop,0,0,0,0,0,5,9,4,2,8,6,3,3,3,5,11,8,9,12,4,14,17,21,16,25,16,21,24,34,34,34,36,38,40,45,58,47,69,51,52,83,66,77,100,81
loops,0,2,0,2,8,11,8,2,0,8,2,2,5,2,2,2,8,11,5,5,25,20,22,28,37,14,17,22,28,48,68,54,40,34,54,60,45,100,34,42,68,68,57,91,62
lorentz,27,10,8,25,14,10,25,14,2,4,8,10,14,10,8,0,4,17,12,8,21,17,14,6,8,17,17,8,10,27,42,12,27,19,46,25,44,46,53,85,95,70,100,93,91
loss,1,0,10,8,1,22,20,16,1,11,0,10,18,20,22,22,27,54,44,35,42,47,57,45,52,42,83,69,83,72,54,66,55,57,52,57,64,83,57,67,86,69,69,84,100
losses,28,21,21,28,21,7,14,21,14,14,14,0,21,28,0,0,7,21,28,42,7,21,7,7,21,28,21,21,21,35,35,42,42,21,14,35,50,21,35,42,57,28,57,100,92
low,4,3,10,13,16,13,16,16,15,0,5,8,14,11,18,8,21,21,16,23,18,46,26,38,41,49,47,66,68,74,80,70,65,76,87,72,89,99,75,85,100,94,85,98,89
lower,29,0,35,41,17,41,17,52,41,29,64,94,29,23,47,47,47,58,41,52,64,23,47,64,76,58,100,70,70,64,23,58,29,41,58,35,58,58,47,76,64,88,35,88,70
lowest,0,6,50,31,31,31,25,50,31,18,50,56,12,68,25,12,62,25,50,31,25,37,43,37,18,31,31,50,93,31,56,62,56,75,31,62,56,43,37,75,56,100,100,62,81
lu,6,18,6,6,18,18,37,12,18,43,37,25,18,25,31,56,12,0,18,18,12,43,25,50,12,12,62,18,50,50,62,62,62,43,93,81,100,62,81,81,75,81,75,81,87
luminescence,18,6,18,27,24,36,27,33,24,18,15,9,39,27,27,12,0,27,30,27,24,48,48,21,39,30,66,66,81,93,100,75,75,54,57,51,48,66,21,48,63,24,57,30,45
luttinger,3,0,0,3,0,0,0,3,9,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,3,9,9,36,54,45,63,84,78,60,45,63,81,78,75,72,78,100,87,75,78
lyapunov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,14,38,19,19,19,14,38,33,57,100,100,80,52,66,66,95,61,42,61,61,38,38,47
lying,25,0,10,10,35,35,55,25,65,25,15,50,25,25,20,5,0,35,10,40,20,35,30,45,35,35,40,50,25,30,55,50,45,45,45,35,75,85,60,100,60,50,70,70,75
m,0,8,8,24,24,6,10,8,16,20,14,17,12,2,11,19,30,23,8,17,21,21,33,66,43,51,52,52,87,70,76,67,74,70,53,61,84,100,69,83,88,84,89,71,60
macroscopic,1,5,5,0,3,7,3,1,11,9,3,13,3,1,15,11,17,23,11,25,27,39,39,27,17,31,23,41,52,41,27,43,49,47,45,54,50,80,52,64,74,92,96,100,66
magic,0,0,0,0,0,5,0,5,5,0,5,0,5,0,5,0,27,0,5,16,0,16,5,16,11,11,11,27,11,27,22,61,22,27,72,77,61,88,61,88,77,83,100,72,77
magnesium,8,66,66,41,75,83,100,41,66,16,25,41,8,0,25,16,33,0,25,33,33,50,25,41,75,25,50,25,8,8,41,0,25,0,16,8,41,66,83,16,50,16,33,100,25
magnet,0,0,0,2,2,2,0,8,8,0,2,2,2,2,16,10,2,2,10,0,2,5,8,8,2,8,5,8,13,16,18,10,21,8,24,24,24,48,48,59,56,40,78,100,86
magnetic,0,4,6,9,8,7,7,9,10,5,6,5,6,6,7,5,8,10,14,11,15,14,19,21,28,25,37,39,47,51,61,59,62,65,63,68,70,81,71,85,93,84,88,100,90
magnetically,4,16,0,28,8,8,24,4,20,12,20,12,16,4,20,8,16,16,20,12,40,28,28,36,28,16,20,36,32,44,40,40,36,28,40,56,72,56,56,52,76,100,92,72,76
magnetism,0,0,4,0,2,1,1,0,2,10,4,0,5,4,4,5,13,17,10,11,17,20,22,23,25,29,25,29,29,39,42,43,42,47,40,42,59,63,56,63,70,89,76,94,100
magnetization,2,0,2,4,10,2,0,1,1,3,7,8,9,3,5,6,0,4,10,12,9,7,18,19,16,20,26,33,29,45,33,40,41,51,60,61,57,74,57,70,98,90,75,100,78
magnetized,5,0,0,13,10,7,10,7,2,5,7,5,5,10,18,7,15,2,10,10,13,28,15,15,18,10,5,21,15,23,28,44,18,39,23,44,34,47,55,44,28,63,55,100,57
